Date,XLE,XLK
2020-12-03,31.74286460876465,119.91458892822266
2020-12-04,33.47294235229492,121.11575317382812
2020-12-07,32.69029235839844,121.46168518066406
2020-12-08,33.17636489868164,121.85564422607422
2020-12-09,33.25050354003906,119.5206069946289
2020-12-10,34.27207946777344,119.69357299804688
2020-12-11,33.87663269042969,119.44373321533203
2020-12-14,32.69029235839844,119.87612915039062
2020-12-15,33.3328857421875,121.8748779296875
2020-12-16,33.16811752319336,122.70127868652344
2020-12-17,33.01158905029297,123.67181396484375
2020-12-18,32.459617614746094,123.23941040039062
2020-12-21,31.833465576171875,123.36268615722656
2020-12-22,31.299148559570312,124.43180847167969
2020-12-23,31.992082595825195,123.48789978027344
2020-12-24,31.825111389160156,124.30661010742188
2020-12-28,31.62474250793457,125.71279907226562
2020-12-29,31.416032791137695,125.11563110351562
2020-12-30,31.908605575561523,125.0482406616211
2020-12-31,31.641443252563477,125.23123168945312
2021-01-04,31.6915340423584,123.18931579589844
2021-01-05,33.11080551147461,123.98873901367188
2021-01-06,34.12099838256836,121.85050964355469
2021-01-07,34.621917724609375,125.1349105834961
2021-01-08,34.58017349243164,125.94397735595703
2021-01-11,35.122840881347656,124.9037857055664
2021-01-12,36.35009002685547,124.30661010742188
2021-01-13,36.066226959228516,125.09640502929688
2021-01-14,37.13486099243164,123.99838256835938
2021-01-15,35.690547943115234,122.72699737548828
2021-01-19,36.40852737426758,124.32586669921875
2021-01-20,36.5421142578125,126.79158782958984
2021-01-21,35.3065071105957,128.42897033691406
2021-01-22,35.122840881347656,127.937744140625
2021-01-25,34.76383972167969,129.00686645507812
2021-01-26,34.020809173583984,129.0935516357422
2021-01-27,33.56163787841797,126.65673828125
2021-01-28,33.954017639160156,127.17684173583984
2021-01-29,32.82695770263672,124.18138885498047
2021-02-01,33.06071090698242,127.29241943359375
2021-02-02,33.419708251953125,129.0164794921875
2021-02-03,34.84733581542969,128.5734405517578
2021-02-04,35.23137664794922,130.62498474121094
2021-02-05,35.53192138671875,130.3360137939453
2021-02-08,37.017982482910156,131.70375061035156
2021-02-09,36.6255989074707,131.54962158203125
2021-02-10,37.32688522338867,131.35702514648438
2021-02-11,36.750823974609375,132.80174255371094
2021-02-12,37.293479919433594,133.485595703125
2021-02-16,38.228538513183594,133.05221557617188
2021-02-17,38.79624938964844,131.87713623046875
2021-02-18,37.91963195800781,131.23178100585938
2021-02-19,38.554134368896484,131.0391082763672
2021-02-22,39.889923095703125,128.14964294433594
2021-02-23,40.54946517944336,127.79325103759766
2021-02-24,41.98543930053711,129.7484893798828
2021-02-25,41.175621032714844,125.21195983886719
2021-02-26,40.198829650878906,125.87657928466797
2021-03-01,41.242408752441406,129.93148803710938
2021-03-02,41.016998291015625,127.87031555175781
2021-03-03,41.61809539794922,124.65333557128906
2021-03-04,42.6115837097168,121.898681640625
2021-03-05,44.206180572509766,124.20063781738281
2021-03-08,44.289669036865234,121.1955795288086
2021-03-09,43.513240814208984,125.31793975830078
2021-03-10,44.61526870727539,124.81706237792969
2021-03-11,44.631961822509766,127.48503875732422
2021-03-12,44.723793029785156,126.5700454711914
2021-03-15,44.21452713012695,127.9184799194336
2021-03-16,42.95389175415039,128.8816375732422
2021-03-17,43.28782653808594,128.77569580078125
2021-03-18,41.342586517333984,125.20234680175781
2021-03-19,41.35093307495117,124.82669830322266
2021-03-22,40.95439147949219,127.28121185302734
2021-03-23,40.355342864990234,126.48973083496094
2021-03-24,41.36781692504883,124.955078125
2021-03-25,41.519691467285156,124.87789154052734
2021-03-26,42.54902267456055,128.05337524414062
2021-03-29,42.04279327392578,127.38740539550781
2021-03-30,41.68000030517578,126.18083953857422
2021-03-31,41.39312744140625,128.18850708007812
2021-04-01,42.44778060913086,130.7655792236328
2021-04-05,41.4353141784668,133.46815490722656
2021-04-06,41.32562255859375,132.89869689941406
2021-04-07,41.46906661987305,133.60328674316406
2021-04-08,40.929073333740234,135.53370666503906
2021-04-09,40.65907287597656,136.83670043945312
2021-04-12,40.33847427368164,136.1803436279297
2021-04-13,40.380653381347656,137.46409606933594
2021-04-14,41.50279998779297,136.0066680908203
2021-04-15,41.165321350097656,138.34243774414062
2021-04-16,40.836273193359375,138.3134765625
2021-04-19,40.794090270996094,137.16488647460938
2021-04-20,39.71411895751953,135.94876098632812
2021-04-21,40.22034454345703,137.31932067871094
2021-04-22,39.747859954833984,135.70742797851562
2021-04-23,40.11066818237305,137.73434448242188
2021-04-26,40.380653381347656,138.43893432617188
2021-04-27,40.87001419067383,138.10113525390625
2021-04-28,42.27903366088867,136.8173828125
2021-04-29,42.75151824951172,136.70159912109375
2021-04-30,41.67155838012695,134.83876037597656
2021-05-03,42.819026947021484,134.4622802734375
2021-05-04,42.84433364868164,132.04930114746094
2021-05-05,44.2280387878418,131.73077392578125
2021-05-06,44.45583724975586,133.0531463623047
2021-05-07,45.24894332885742,134.1920623779297
2021-05-10,45.26582336425781,130.80419921875
2021-05-11,44.10148239135742,130.40846252441406
2021-05-12,44.31241226196289,126.74070739746094
2021-05-13,43.772438049316406,128.420166015625
2021-05-14,45.130821228027344,131.2481689453125
2021-05-17,46.17704391479492,130.28298950195312
2021-05-18,45.10551071166992,129.2405548095703
2021-05-19,43.98335647583008,129.69419860839844
2021-05-20,43.91585922241211,132.1747589111328
2021-05-21,44.008670806884766,131.45091247558594
2021-05-24,44.447410583496094,133.7866973876953
2021-05-25,43.54462432861328,133.8252716064453
2021-05-26,43.932743072509766,133.81561279296875
2021-05-27,43.96648406982422,133.11102294921875
2021-05-28,44.05085372924805,133.58396911621094
2021-06-01,45.74673843383789,132.9276580810547
2021-06-02,46.59890365600586,133.84458923339844
2021-06-03,46.725467681884766,132.5994873046875
2021-06-04,47.03763198852539,135.14756774902344
2021-06-07,46.835147857666016,135.11865234375
2021-06-08,47.24013137817383,135.12828063964844
2021-06-09,46.944828033447266,135.22483825683594
2021-06-10,46.885780334472656,136.218994140625
2021-06-11,46.725467681884766,137.02975463867188
2021-06-14,46.52296447753906,138.419677734375
2021-06-15,47.40888595581055,137.57029724121094
2021-06-16,47.155765533447266,136.82705688476562
2021-06-17,45.55268478393555,138.41000366210938
2021-06-18,44.202728271484375,137.14556884765625
2021-06-21,46.08642578125,138.6154022216797
2021-06-22,46.39326095581055,139.87242126464844
2021-06-23,46.521121978759766,139.7177276611328
2021-06-24,46.921722412109375,140.59765625
2021-06-25,47.16889953613281,140.43331909179688
2021-06-28,45.57500457763672,141.90306091308594
2021-06-29,45.35340118408203,142.937744140625
2021-06-30,45.91595458984375,142.7830047607422
2021-07-01,46.71714782714844,143.02474975585938
2021-07-02,46.61487579345703,144.91036987304688
2021-07-06,45.09769821166992,145.46153259277344
2021-07-07,44.36467742919922,146.2544403076172
2021-07-08,44.108970642089844,144.87167358398438
2021-07-09,45.04655456542969,146.20608520507812
2021-07-12,44.978363037109375,146.3221435546875
2021-07-13,44.637428283691406,146.92166137695312
2021-07-14,43.307769775390625,148.0046844482422
2021-07-15,42.702598571777344,146.78631591796875
2021-07-16,41.49225997924805,145.33583068847656
2021-07-19,40.02622985839844,143.33421325683594
2021-07-20,40.56320571899414,145.46153259277344
2021-07-21,41.97809600830078,146.8636474609375
2021-07-22,41.50931167602539,147.9466552734375
2021-07-23,41.35588073730469,149.41644287109375
2021-07-26,42.37870788574219,149.33909606933594
2021-07-27,41.98662567138672,147.9273223876953
2021-07-28,42.370182037353516,147.74356079101562
2021-07-29,42.77931213378906,148.4301300048828
2021-07-30,42.097434997558594,148.3334503173828
2021-08-02,41.78206253051758,147.8015899658203
2021-08-03,42.4980354309082,148.74925231933594
2021-08-04,41.34736633300781,149.04898071289062
2021-08-05,41.81615447998047,149.87095642089844
2021-08-06,42.199710845947266,149.7451934814453
